czas;sterowanie;pozycja;generator PRBS
7,805;0,81488763;-2,35;-1,5351124
7,806;0,73988763;-2,275;-1,5351124
7,807;0,61488763;-2,15;-1,5351124
7,808;0,56488763;-2,1;-1,5351124
7,809;0,51488763;-2,05;-1,5351124
7,81;0,36488763;-1,9;-1,5351124
7,811;0,28988763;-1,825;-1,5351124
7,812;0,21488763;-1,75;-1,5351124
7,813;0,014887627;-1,55;-1,5351124
7,814;-0,060112373;-1,475;-1,5351124
7,815;-0,13511237;-1,4;-1,5351124
7,816;-0,23511237;-1,3;-1,5351124
7,817;-0,28511237;-1,25;-1,5351124
7,818;-0,33511237;-1,2;-1,5351124
7,819;-0,41011237;-1,125;-1,5351124
7,82;-0,43511237;-1,1;-1,5351124
7,821;-0,51011237;-1,025;-1,5351124
7,822;-0,48511237;-1,05;-1,5351124
7,823;-0,46011237;-1,075;-1,5351124
7,824;-0,48511237;-1,05;-1,5351124
7,825;-0,38511237;-1,15;-1,5351124
7,826;-0,41011237;-1,125;-1,5351124
7,827;-0,33511237;-1,2;-1,5351124
7,828;-0,28511237;-1,25;-1,5351124
7,829;-0,23511237;-1,3;-1,5351124
7,83;-0,23511237;-1,3;-1,5351124
7,831;-0,13511237;-1,4;-1,5351124
7,832;-0,085112373;-1,45;-1,5351124
7,833;0,014887627;-1,55;-1,5351124
7,834;0,16488763;-1,7;-1,5351124
7,835;0,21488763;-1,75;-1,5351124
7,836;0,21488763;-1,75;-1,5351124
7,837;0,33988763;-1,875;-1,5351124
7,838;0,36488763;-1,9;-1,5351124
7,839;0,38988763;-1,925;-1,5351124
7,84;0,41488763;-1,95;-1,5351124
7,841;0,41488763;-1,95;-1,5351124
7,842;0,41488763;-1,95;-1,5351124
7,843;0,41488763;-1,95;-1,5351124
7,844;0,41488763;-1,95;-1,5351124
7,845;0,41488763;-1,95;-1,5351124
7,846;0,38988763;-1,925;-1,5351124
7,847;0,36488763;-1,9;-1,5351124
7,848;0,33988763;-1,875;-1,5351124
7,849;0,26488763;-1,8;-1,5351124
7,85;0,23988763;-1,775;-1,5351124
7,851;0,18988763;-1,725;-1,5351124
7,852;0,11488763;-1,65;-1,5351124
7,853;0,064887627;-1,6;-1,5351124
7,854;0,014887627;-1,55;-1,5351124
7,855;-0,060112373;-1,475;-1,5351124
7,856;-0,085112373;-1,45;-1,5351124
7,857;-0,085112373;-1,45;-1,5351124
7,858;-0,16011237;-1,375;-1,5351124
7,859;-0,18511237;-1,35;-1,5351124
7,86;-0,21011237;-1,325;-1,5351124
7,861;-0,23511237;-1,3;-1,5351124
7,862;-0,23511237;-1,3;-1,5351124
7,863;-0,23511237;-1,3;-1,5351124
7,864;-0,21011237;-1,325;-1,5351124
7,865;-0,18511237;-1,35;-1,5351124
7,866;-0,16011237;-1,375;-1,5351124
7,867;-0,16011237;-1,375;-1,5351124
7,868;-0,13511237;-1,4;-1,5351124
7,869;-0,13511237;-1,4;-1,5351124
7,87;-0,11011237;-1,425;-1,5351124
7,871;-0,085112373;-1,45;-1,5351124
7,872;-0,060112373;-1,475;-1,5351124
7,873;0,014887627;-1,55;-1,5351124
7,874;0,064887627;-1,6;-1,5351124
7,875;0,11488763;-1,65;-1,5351124
7,876;0,16488763;-1,7;-1,5351124
7,877;0,16488763;-1,7;-1,5351124
7,878;0,16488763;-1,7;-1,5351124
7,879;0,18988763;-1,725;-1,5351124
7,88;0,21488763;-1,75;-1,5351124
7,881;0,21488763;-1,75;-1,5351124
7,882;0,23988763;-1,775;-1,5351124
7,883;0,18988763;-1,725;-1,5351124
7,884;0,26488763;-1,8;-1,5351124
7,885;0,23988763;-1,775;-1,5351124
7,886;0,23988763;-1,775;-1,5351124
7,887;0,21488763;-1,75;-1,5351124
7,888;0,21488763;-1,75;-1,5351124
7,889;0,16488763;-1,7;-1,5351124
7,89;0,18988763;-1,725;-1,5351124
7,891;0,18988763;-1,725;-1,5351124
7,892;0,16488763;-1,7;-1,5351124
7,893;0,16488763;-1,7;-1,5351124
7,894;0,064887627;-1,6;-1,5351124
7,895;0,089887627;-1,625;-1,5351124
7,896;0,064887627;-1,6;-1,5351124
7,897;0,014887627;-1,55;-1,5351124
7,898;0,014887627;-1,55;-1,5351124
7,899;-0,010112373;-1,525;-1,5351124
7,9;-0,010112373;-1,525;-1,5351124
7,901;-0,010112373;-1,525;-1,5351124
7,902;-0,035112373;-1,5;-1,5351124
7,903;-0,035112373;-1,5;-1,5351124
7,904;-0,035112373;-1,5;-1,5351124
7,905;-0,060112373;-1,475;-1,5351124
7,906;-0,060112373;-1,475;-1,5351124
7,907;-0,060112373;-1,475;-1,5351124
7,908;-0,11011237;-1,425;-1,5351124
7,909;-0,035112373;-1,5;-1,5351124
7,91;-0,035112373;-1,5;-1,5351124
7,911;-0,035112373;-1,5;-1,5351124
7,912;-0,035112373;-1,5;-1,5351124
7,913;-0,010112373;-1,525;-1,5351124
7,914;-0,010112373;-1,525;-1,5351124
7,915;-0,010112373;-1,525;-1,5351124
7,916;-0,010112373;-1,525;-1,5351124
7,917;0,039887627;-1,575;-1,5351124
7,918;0,039887627;-1,575;-1,5351124
7,919;0,064887627;-1,6;-1,5351124
7,92;0,089887627;-1,625;-1,5351124
7,921;0,089887627;-1,625;-1,5351124
7,922;0,089887627;-1,625;-1,5351124
7,923;0,089887627;-1,625;-1,5351124
7,924;0,089887627;-1,625;-1,5351124
7,925;0,11488763;-1,65;-1,5351124
7,926;0,11488763;-1,65;-1,5351124
7,927;0,11488763;-1,65;-1,5351124
7,928;0,13988763;-1,675;-1,5351124
7,929;0,13988763;-1,675;-1,5351124
7,93;0,13988763;-1,675;-1,5351124
7,931;0,11488763;-1,65;-1,5351124
7,932;0,11488763;-1,65;-1,5351124
7,933;0,11488763;-1,65;-1,5351124
7,934;0,11488763;-1,65;-1,5351124
7,935;0,11488763;-1,65;-1,5351124
7,936;0,11488763;-1,65;-1,5351124
7,937;0,11488763;-1,65;-1,5351124
7,938;0,11488763;-1,65;-1,5351124
7,939;0,11488763;-1,65;-1,5351124
7,94;0,11488763;-1,65;-1,5351124
7,941;0,064887627;-1,6;-1,5351124
7,942;0,064887627;-1,6;-1,5351124
7,943;0,064887627;-1,6;-1,5351124
7,944;0,064887627;-1,6;-1,5351124
7,945;0,064887627;-1,6;-1,5351124
7,946;0,064887627;-1,6;-1,5351124
7,947;0,064887627;-1,6;-1,5351124
7,948;0,064887627;-1,6;-1,5351124
7,949;0,039887627;-1,575;-1,5351124
7,95;0,039887627;-1,575;-1,5351124
7,951;0,014887627;-1,55;-1,5351124
7,952;0,014887627;-1,55;-1,5351124
7,953;0,014887627;-1,55;-1,5351124
7,954;0,014887627;-1,55;-1,5351124
7,955;0,039887627;-1,575;-1,5351124
7,956;0,039887627;-1,575;-1,5351124
7,957;0,039887627;-1,575;-1,5351124
7,958;0,039887627;-1,575;-1,5351124
7,959;0,039887627;-1,575;-1,5351124
7,96;0,014887627;-1,55;-1,5351124
7,961;0,014887627;-1,55;-1,5351124
7,962;0,014887627;-1,55;-1,5351124
7,963;0,014887627;-1,55;-1,5351124
7,964;0,039887627;-1,575;-1,5351124
7,965;0,039887627;-1,575;-1,5351124
7,966;0,039887627;-1,575;-1,5351124
7,967;0,064887627;-1,6;-1,5351124
7,968;0,064887627;-1,6;-1,5351124
7,969;0,039887627;-1,575;-1,5351124
7,97;0,064887627;-1,6;-1,5351124
7,971;0,039887627;-1,575;-1,5351124
7,972;0,039887627;-1,575;-1,5351124
7,973;0,064887627;-1,6;-1,5351124
7,974;0,064887627;-1,6;-1,5351124
7,975;0,064887627;-1,6;-1,5351124
7,976;0,064887627;-1,6;-1,5351124
7,977;0,064887627;-1,6;-1,5351124
7,978;0,064887627;-1,6;-1,5351124
7,979;0,064887627;-1,6;-1,5351124
7,98;0,064887627;-1,6;-1,5351124
7,981;0,064887627;-1,6;-1,5351124
7,982;0,064887627;-1,6;-1,5351124
7,983;0,064887627;-1,6;-1,5351124
7,984;0,039887627;-1,575;-1,5351124
7,985;0,064887627;-1,6;-1,5351124
7,986;0,089887627;-1,625;-1,5351124
7,987;0,064887627;-1,6;-1,5351124
7,988;0,014887627;-1,55;-1,5351124
7,989;0,064887627;-1,6;-1,5351124
7,99;0,064887627;-1,6;-1,5351124
7,991;0,064887627;-1,6;-1,5351124
7,992;0,064887627;-1,6;-1,5351124
7,993;0,089887627;-1,625;-1,5351124
7,994;0,089887627;-1,625;-1,5351124
7,995;0,089887627;-1,625;-1,5351124
7,996;0,089887627;-1,625;-1,5351124
7,997;0,064887627;-1,6;-1,5351124
7,998;0,064887627;-1,6;-1,5351124
7,999;0,064887627;-1,6;-1,5351124
8;0,064887627;-1,6;-1,5351124
8,001;0,064887627;-1,6;-1,5351124
8,002;0,064887627;-1,6;-1,5351124
8,003;0,089887627;-1,625;-1,5351124
8,004;0,089887627;-1,625;-1,5351124
8,005;0,089887627;-1,625;-1,5351124
8,006;0,089887627;-1,625;-1,5351124
8,007;0,064887627;-1,6;-1,5351124
8,008;0,064887627;-1,6;-1,5351124
8,009;0,064887627;-1,6;-1,5351124
8,01;0,064887627;-1,6;-1,5351124
8,011;0,014887627;-1,55;-1,5351124
8,012;0,064887627;-1,6;-1,5351124
8,013;0,064887627;-1,6;-1,5351124
8,014;0,064887627;-1,6;-1,5351124
8,015;0,064887627;-1,6;-1,5351124
8,016;0,064887627;-1,6;-1,5351124
8,017;0,064887627;-1,6;-1,5351124
8,018;0,064887627;-1,6;-1,5351124
8,019;0,064887627;-1,6;-1,5351124
8,02;0,064887627;-1,6;-1,5351124
8,021;0,064887627;-1,6;-1,5351124
8,022;0,064887627;-1,6;-1,5351124
8,023;0,064887627;-1,6;-1,5351124
8,024;0,064887627;-1,6;-1,5351124
8,025;0,064887627;-1,6;-1,5351124
8,026;0,064887627;-1,6;-1,5351124
8,027;0,064887627;-1,6;-1,5351124
8,028;0,064887627;-1,6;-1,5351124
8,029;0,014887627;-1,55;-1,5351124
8,03;0,064887627;-1,6;-1,5351124
8,031;0,064887627;-1,6;-1,5351124
8,032;0,064887627;-1,6;-1,5351124
8,033;0,064887627;-1,6;-1,5351124
8,034;0,064887627;-1,6;-1,5351124
8,035;0,064887627;-1,6;-1,5351124
8,036;0,039887627;-1,575;-1,5351124
8,037;0,064887627;-1,6;-1,5351124
8,038;0,064887627;-1,6;-1,5351124
8,039;0,064887627;-1,6;-1,5351124
8,04;0,064887627;-1,6;-1,5351124
8,041;0,064887627;-1,6;-1,5351124
8,042;0,064887627;-1,6;-1,5351124
8,043;0,014887627;-1,55;-1,5351124
8,044;0,064887627;-1,6;-1,5351124
8,045;0,064887627;-1,6;-1,5351124
8,046;0,064887627;-1,6;-1,5351124
8,047;0,064887627;-1,6;-1,5351124
8,048;0,064887627;-1,6;-1,5351124
8,049;0,064887627;-1,6;-1,5351124
8,05;1;-1,6;11,95035
8,051;1;-1,6;11,95035
8,052;1;-1,6;11,95035
8,053;1;-1,6;11,95035
8,054;1;-1,6;11,95035
8,055;1;-1,6;11,95035
8,056;1;-1,55;11,95035
8,057;1;-1,575;11,95035
8,058;1;-1,55;11,95035
8,059;1;-1,45;11,95035
8,06;1;-1,45;11,95035
8,061;1;-1,325;11,95035
8,062;1;-1,25;11,95035
8,063;1;-1,125;11,95035
8,064;1;-1,075;11,95035
8,065;1;-1,05;11,95035
8,066;1;-0,95;11,95035
8,067;1;-0,9;11,95035
8,068;1;-0,85;11,95035
8,069;1;-0,7;11,95035
8,07;1;-0,6;11,95035
8,071;1;-0,525;11,95035
8,072;1;-0,375;11,95035
8,073;1;-0,325;11,95035
8,074;1;-0,25;11,95035
8,075;1;-0,15;11,95035
8,076;1;-0,1;11,95035
8,077;1;-0,05;11,95035
8,078;1;0,15;11,95035
8,079;1;0,175;11,95035
8,08;1;0,275;11,95035
8,081;1;0,425;11,95035
8,082;1;0,5;11,95035
8,083;1;0,55;11,95035
8,084;1;0,65;11,95035
8,085;1;0,7;11,95035
8,086;1;0,775;11,95035
8,087;1;0,9;11,95035
8,088;1;0,975;11,95035
8,089;1;1,05;11,95035
8,09;1;1,25;11,95035
8,091;1;1,325;11,95035
8,092;1;1,4;11,95035
8,093;1;1,5;11,95035
8,094;1;1,55;11,95035
8,095;1;1,6;11,95035
8,096;1;1,725;11,95035
8,097;1;1,8;11,95035
8,098;1;1,875;11,95035
8,099;1;2,05;11,95035
8,1;1;2,15;11,95035
8,101;1;2,225;11,95035
8,102;1;2,35;11,95035
8,103;1;2,4;11,95035
8,104;1;2,45;11,95035
8,105;1;2,575;11,95035
8,106;1;2,65;11,95035
8,107;1;2,725;11,95035
8,108;1;2,9;11,95035
8,109;1;2,975;11,95035
8,11;1;3,1;11,95035
8,111;1;3,2;11,95035
8,112;1;3,3;11,95035
8,113;1;3,35;11,95035
8,114;1;3,425;11,95035
8,115;1;3,5;11,95035
8,116;1;3,55;11,95035
8,117;1;3,725;11,95035
8,118;1;3,875;11,95035
8,119;1;3,9;11,95035
8,12;1;4,1;11,95035
8,121;1;4,175;11,95035
8,122;1;4,175;11,95035
8,123;1;4,35;11,95035
8,124;1;4,35;11,95035
8,125;1;4,475;11,95035
8,126;1;4,65;11,95035
8,127;1;4,675;11,95035
8,128;1;4,75;11,95035
8,129;1;4,925;11,95035
8,13;1;5,05;11,95035
8,131;1;5,05;11,95035
8,132;1;5,175;11,95035
8,133;1;5,225;11,95035
8,134;1;5,3;11,95035
8,135;1;5,5;11,95035
8,136;1;5,525;11,95035
8,137;1;5,675;11,95035
8,138;1;5,8;11,95035
8,139;1;5,85;11,95035
8,14;1;5,925;11,95035
8,141;1;6,1;11,95035
8,142;1;6,1;11,95035
8,143;1;6,2;11,95035
8,144;1;6,3;11,95035
8,145;1;6,45;11,95035
8,146;1;6,525;11,95035
8,147;1;6,65;11,95035
8,148;1;6,75;11,95035
8,149;1;6,85;11,95035
8,15;1;7;11,95035
8,151;1;7;11,95035
8,152;1;7,1;11,95035
8,153;1;7,2;11,95035
8,154;1;7,325;11,95035
8,155;1;7,35;11,95035
8,156;1;7,575;11,95035
8,157;1;7,6;11,95035
8,158;1;7,7;11,95035
8,159;1;7,875;11,95035
8,16;1;7,875;11,95035
8,161;1;8;11,95035
8,162;1;8,125;11,95035
8,163;1;8,15;11,95035
8,164;1;8,225;11,95035
8,165;1;8,45;11,95035
8,166;1;8,5;11,95035
8,167;1;8,575;11,95035
8,168;1;8,7;11,95035
8,169;1;8,825;11,95035
8,17;1;8,825;11,95035
8,171;1;9;11,95035
8,172;1;9,025;11,95035
8,173;1;9,15;11,95035
8,174;1;9,275;11,95035
8,175;1;9,35;11,95035
8,176;1;9,45;11,95035
8,177;1;9,6;11,95035
8,178;1;9,65;11,95035
8,179;1;9,775;11,95035
8,18;1;9,9;11,95035
8,181;1;9,9;11,95035
8,182;1;9,975;11,95035
8,183;1;10,175;11,95035
8,184;1;10,225;11,95035
8,185;1;10,3;11,95035
8,186;1;10,525;11,95035
8,187;1;10,6;11,95035
8,188;1;10,65;11,95035
8,189;1;10,775;11,95035
8,19;1;10,825;11,95035
8,191;1;10,9;11,95035
8,192;0,90034989;11,05;11,95035
8,193;0,85034989;11,1;11,95035
8,194;0,72534989;11,225;11,95035
8,195;0,60034989;11,35;11,95035
8,196;0,47534989;11,475;11,95035
8,197;0,45034989;11,5;11,95035
8,198;0,35034989;11,6;11,95035
8,199;0,27534989;11,675;11,95035
8,2;0,17534989;11,775;11,95035
8,201;0,075349886;11,875;11,95035
8,202;-0,049650114;12;11,95035
8,203;-0,074650114;12,025;11,95035
8,204;-0,29965011;12,25;11,95035
8,205;-0,34965011;12,3;11,95035
8,206;-0,42465011;12,375;11,95035
8,207;-0,42465011;12,375;11,95035
8,208;-0,49965011;12,45;11,95035
8,209;-0,44965011;12,4;11,95035
8,21;-0,44965011;12,4;11,95035
8,211;-0,47465011;12,425;11,95035
8,212;-0,44965011;12,4;11,95035
8,213;-0,42465011;12,375;11,95035
8,214;-0,42465011;12,375;11,95035
8,215;-0,37465011;12,325;11,95035
8,216;-0,29965011;12,25;11,95035
8,217;-0,29965011;12,25;11,95035
8,218;-0,17465011;12,125;11,95035
8,219;-0,099650114;12,05;11,95035
8,22;-0,099650114;12,05;11,95035
8,221;0,12534989;11,825;11,95035
8,222;0,17534989;11,775;11,95035
8,223;0,22534989;11,725;11,95035
8,224;0,30034989;11,65;11,95035
8,225;0,27534989;11,675;11,95035
8,226;0,35034989;11,6;11,95035
8,227;0,37534989;11,575;11,95035
8,228;0,40034989;11,55;11,95035
8,229;0,40034989;11,55;11,95035
8,23;0,45034989;11,5;11,95035
8,231;0,40034989;11,55;11,95035
8,232;0,42534989;11,525;11,95035
8,233;0,40034989;11,55;11,95035
8,234;0,35034989;11,6;11,95035
8,235;0,32534989;11,625;11,95035
8,236;0,32534989;11,625;11,95035
8,237;0,25034989;11,7;11,95035
8,238;0,22534989;11,725;11,95035
8,239;0,17534989;11,775;11,95035
8,24;0,12534989;11,825;11,95035
8,241;0,025349886;11,925;11,95035
8,242;-0,074650114;12,025;11,95035
8,243;-0,049650114;12;11,95035
8,244;-0,099650114;12,05;11,95035
8,245;-0,099650114;12,05;11,95035
8,246;-0,099650114;12,05;11,95035
8,247;-0,12465011;12,075;11,95035
8,248;-0,22465011;12,175;11,95035
8,249;-0,22465011;12,175;11,95035
8,25;-0,17465011;12,125;11,95035
8,251;-0,17465011;12,125;11,95035
8,252;-0,17465011;12,125;11,95035
8,253;-0,19965011;12,15;11,95035
8,254;-0,17465011;12,125;11,95035
8,255;-0,14965011;12,1;11,95035
8,256;-0,14965011;12,1;11,95035
8,257;-0,099650114;12,05;11,95035
8,258;-0,12465011;12,075;11,95035
8,259;-0,049650114;12;11,95035
8,26;0,000349886;11,95;11,95035
8,261;0,000349886;11,95;11,95035
8,262;0,025349886;11,925;11,95035
8,263;0,10034989;11,85;11,95035
8,264;0,10034989;11,85;11,95035
8,265;0,17534989;11,775;11,95035
8,266;0,20034989;11,75;11,95035
8,267;0,20034989;11,75;11,95035
8,268;0,17534989;11,775;11,95035
8,269;0,22534989;11,725;11,95035
8,27;0,25034989;11,7;11,95035
8,271;0,20034989;11,75;11,95035
8,272;0,25034989;11,7;11,95035
8,273;0,20034989;11,75;11,95035
8,274;0,25034989;11,7;11,95035
8,275;0,17534989;11,775;11,95035
8,276;0,22534989;11,725;11,95035
8,277;0,22534989;11,725;11,95035
8,278;0,20034989;11,75;11,95035
8,279;0,15034989;11,8;11,95035
8,28;0,12534989;11,825;11,95035
8,281;0,10034989;11,85;11,95035
8,282;0,12534989;11,825;11,95035
8,283;0,10034989;11,85;11,95035
8,284;0,000349886;11,95;11,95035
8,285;0,000349886;11,95;11,95035
8,286;0,050349886;11,9;11,95035
8,287;0,000349886;11,95;11,95035
8,288;0,000349886;11,95;11,95035
8,289;-0,049650114;12;11,95035
8,29;0,000349886;11,95;11,95035
8,291;-0,049650114;12;11,95035
8,292;-0,024650114;11,975;11,95035
8,293;-0,024650114;11,975;11,95035
8,294;-0,074650114;12,025;11,95035
8,295;-0,024650114;11,975;11,95035
8,296;0,000349886;11,95;11,95035
8,297;-0,024650114;11,975;11,95035
8,298;0,000349886;11,95;11,95035
8,299;0,000349886;11,95;11,95035
8,3;0,000349886;11,95;11,95035
8,301;-0,049650114;12;11,95035
8,302;0,000349886;11,95;11,95035
8,303;-0,049650114;12;11,95035
8,304;0,025349886;11,925;11,95035
8,305;0,025349886;11,925;11,95035
8,306;0,000349886;11,95;11,95035
8,307;0,050349886;11,9;11,95035
8,308;0,000349886;11,95;11,95035
8,309;0,025349886;11,925;11,95035
8,31;0,075349886;11,875;11,95035
8,311;0,075349886;11,875;11,95035
8,312;0,050349886;11,9;11,95035
8,313;0,050349886;11,9;11,95035
8,314;0,075349886;11,875;11,95035
8,315;0,075349886;11,875;11,95035
8,316;0,12534989;11,825;11,95035
8,317;0,15034989;11,8;11,95035
8,318;0,075349886;11,875;11,95035
8,319;0,12534989;11,825;11,95035
8,32;0,12534989;11,825;11,95035
8,321;0,12534989;11,825;11,95035
8,322;0,12534989;11,825;11,95035
8,323;0,075349886;11,875;11,95035
8,324;0,075349886;11,875;11,95035
8,325;0,075349886;11,875;11,95035
8,326;0,10034989;11,85;11,95035
8,327;0,075349886;11,875;11,95035
8,328;0,12534989;11,825;11,95035
8,329;0,075349886;11,875;11,95035
8,33;0,075349886;11,875;11,95035
8,331;0,10034989;11,85;11,95035
8,332;0,050349886;11,9;11,95035
8,333;0,050349886;11,9;11,95035
8,334;0,10034989;11,85;11,95035
8,335;0,10034989;11,85;11,95035
8,336;0,050349886;11,9;11,95035
8,337;0,10034989;11,85;11,95035
8,338;0,10034989;11,85;11,95035
8,339;0,10034989;11,85;11,95035
8,34;0,075349886;11,875;11,95035
8,341;0,025349886;11,925;11,95035
8,342;0,025349886;11,925;11,95035
8,343;0,025349886;11,925;11,95035
8,344;0,050349886;11,9;11,95035
8,345;0,10034989;11,85;11,95035
8,346;0,10034989;11,85;11,95035
8,347;0,025349886;11,925;11,95035
8,348;0,075349886;11,875;11,95035
8,349;0,000349886;11,95;11,95035
8,35;0,000349886;11,95;11,95035
8,351;0,000349886;11,95;11,95035
8,352;0,075349886;11,875;11,95035
8,353;0,025349886;11,925;11,95035
8,354;0,025349886;11,925;11,95035
8,355;0,025349886;11,925;11,95035
8,356;0,075349886;11,875;11,95035
8,357;0,025349886;11,925;11,95035
8,358;0,075349886;11,875;11,95035
8,359;0,075349886;11,875;11,95035
8,36;0,025349886;11,925;11,95035
8,361;0,075349886;11,875;11,95035
8,362;0,075349886;11,875;11,95035
8,363;0,025349886;11,925;11,95035
8,364;0,075349886;11,875;11,95035
8,365;0,025349886;11,925;11,95035
8,366;0,075349886;11,875;11,95035
8,367;0,075349886;11,875;11,95035
8,368;0,025349886;11,925;11,95035
8,369;0,025349886;11,925;11,95035
8,37;0,075349886;11,875;11,95035
8,371;0,10034989;11,85;11,95035
8,372;0,050349886;11,9;11,95035
8,373;0,050349886;11,9;11,95035
8,374;0,050349886;11,9;11,95035
8,375;0,050349886;11,9;11,95035
8,376;0,075349886;11,875;11,95035
8,377;0,025349886;11,925;11,95035
8,378;0,050349886;11,9;11,95035
8,379;0,10034989;11,85;11,95035
8,38;0,050349886;11,9;11,95035
8,381;0,10034989;11,85;11,95035
8,382;0,10034989;11,85;11,95035
8,383;0,10034989;11,85;11,95035
8,384;0,10034989;11,85;11,95035
8,385;0,050349886;11,9;11,95035
8,386;0,050349886;11,9;11,95035
8,387;0,050349886;11,9;11,95035
8,388;0,10034989;11,85;11,95035
8,389;0,050349886;11,9;11,95035
8,39;0,10034989;11,85;11,95035
8,391;0,10034989;11,85;11,95035
8,392;0,050349886;11,9;11,95035
8,393;0,10034989;11,85;11,95035
8,394;0,10034989;11,85;11,95035
8,395;0,10034989;11,85;11,95035
8,396;0,025349886;11,925;11,95035
8,397;0,025349886;11,925;11,95035
8,398;0,050349886;11,9;11,95035
8,399;0,050349886;11,9;11,95035
8,4;0,050349886;11,9;11,95035
8,401;0,050349886;11,9;11,95035
8,402;0,10034989;11,85;11,95035
8,403;0,050349886;11,9;11,95035
8,404;0,075349886;11,875;11,95035
8,405;0,025349886;11,925;11,95035
8,406;0,025349886;11,925;11,95035
8,407;0,075349886;11,875;11,95035
8,408;0,025349886;11,925;11,95035
8,409;0,075349886;11,875;11,95035
8,41;0,025349886;11,925;11,95035
8,411;0,10034989;11,85;11,95035
8,412;0,025349886;11,925;11,95035
8,413;0,025349886;11,925;11,95035
8,414;0,075349886;11,875;11,95035
8,415;0,075349886;11,875;11,95035
8,416;0,075349886;11,875;11,95035
8,417;0,025349886;11,925;11,95035
8,418;0,025349886;11,925;11,95035
8,419;0,10034989;11,85;11,95035
8,42;0,050349886;11,9;11,95035
8,421;0,075349886;11,875;11,95035
8,422;0,025349886;11,925;11,95035
8,423;0,075349886;11,875;11,95035
8,424;0,025349886;11,925;11,95035
8,425;0,025349886;11,925;11,95035
8,426;0,075349886;11,875;11,95035
8,427;0,025349886;11,925;11,95035
8,428;0,10034989;11,85;11,95035
8,429;0,10034989;11,85;11,95035
8,43;0,050349886;11,9;11,95035
8,431;0,050349886;11,9;11,95035
8,432;0,10034989;11,85;11,95035
8,433;0,025349886;11,925;11,95035
8,434;0,050349886;11,9;11,95035
8,435;0,10034989;11,85;11,95035
8,436;0,050349886;11,9;11,95035
8,437;0,050349886;11,9;11,95035
8,438;0,050349886;11,9;11,95035
8,439;0,10034989;11,85;11,95035
8,44;0,050349886;11,9;11,95035
8,441;0,050349886;11,9;11,95035
8,442;0,050349886;11,9;11,95035
8,443;0,10034989;11,85;11,95035
8,444;0,10034989;11,85;11,95035
8,445;0,050349886;11,9;11,95035
8,446;0,10034989;11,85;11,95035
8,447;0,050349886;11,9;11,95035
8,448;0,10034989;11,85;11,95035
8,449;0,10034989;11,85;11,95035
8,45;-1;11,9;-13,848447
8,451;-1;11,925;-13,848447
8,452;-1;11,925;-13,848447
8,453;-1;11,875;-13,848447
8,454;-1;11,9;-13,848447
8,455;-1;11,9;-13,848447
8,456;-1;11,9;-13,848447
8,457;-1;11,825;-13,848447
8,458;-1;11,825;-13,848447
8,459;-1;11,825;-13,848447
8,46;-1;11,7;-13,848447
8,461;-1;11,625;-13,848447
8,462;-1;11,6;-13,848447
8,463;-1;11,475;-13,848447
8,464;-1;11,375;-13,848447
8,465;-1;11,325;-13,848447
8,466;-1;11,225;-13,848447
8,467;-1;11,175;-13,848447
8,468;-1;11,125;-13,848447
8,469;-1;11;-13,848447
8,47;-1;10,925;-13,848447
8,471;-1;10,8;-13,848447
8,472;-1;10,65;-13,848447
8,473;-1;10,575;-13,848447
8,474;-1;10,55;-13,848447
8,475;-1;10,4;-13,848447
8,476;-1;10,325;-13,848447
8,477;-1;10,325;-13,848447
8,478;-1;10,175;-13,848447
8,479;-1;10,075;-13,848447
8,48;-1;9,95;-13,848447
8,481;-1;9,8;-13,848447
8,482;-1;9,75;-13,848447
8,483;-1;9,65;-13,848447
8,484;-1;9,575;-13,848447
8,485;-1;9,45;-13,848447
8,486;-1;9,45;-13,848447
8,487;-1;9,25;-13,848447
